codigo,descripcion,valor_en_inventario,moneda
5288,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,571.0,PESOS
5289,SILLA PARA MESA BINARIA EN PLASTICO AZUL MESA BIPERSONAL,571.0,PESOS
5290,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5291,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,434.0,PESOS
5292,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,2771.81,PESOS
5293,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5294,MESA BINARIA,343.85,PESOS
5295,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5296,MESA BINARIA,343.85,PESOS
5297,SILLA FIJA PLASTICO AZUL,926.84,PESOS
5298,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5299,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5300,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5301,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5302,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5303,SILLA PLASTICO AZUL SIN PALETA,350.0,PESOS
5304,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5305,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5306,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5307,SILLA DE PLASTICO SIN PALETA,571.0,PESOS
5308,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5309,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5310,COMPUTADORA MCA. DELL,13187.66,PESOS
5311,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,434.0,PESOS
5312,COMPUTADORA MCA. DELL,15581.21,PESOS
5313,COMPUTADORA MCA. DELL,13187.66,PESOS
5314,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5315,CPU MCA. DELL,5022.0,PESOS
5316,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5317,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA,350.0,PESOS
5318,CPU MCA. DELL,2152.0,PESOS
5319,CPU MCA. DELL,13187.66,PESOS
5320,CPU MCA. DELL,5022.0,PESOS
5321,CPU MCA. DELL,5022.0,PESOS
5322,SILLA FIJA DE COLOR AZUL,246.1,PESOS
5323,SILLA PLASTICO AZUL SIN PALETA,350.0,PESOS
5324,SILLA DE PLASTICO SIN PALETA,926.84,PESOS
5325,SILLA DE PLASTICO SIN PALETA,571.0,PESOS
5326,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5327,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5328,SILLA PLASTICO AZUL SIN PALETA,350.0,PESOS
5329,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5330,NO BREAK MCA. TRIPP LITTE,1645.5,PESOS
5331,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5332,MESA BINARIA,343.85,PESOS
5333,NO BREAK MCA. TRIPP LITTE,1645.5,PESOS
5334,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5335,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5336,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5337,SILLA DE PLASTICO SIN PALETA,926.84,PESOS
5338,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5339,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5340,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5341,COMPUTADORA MCA. LENOVO MOD. M58,13120.54,PESOS
5342,SILLA PLASTICO AZUL SIN PALETA,350.0,PESOS
5343,MESA BIPERSONAL,2292.16,PESOS
5344,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5345,SILLA DE PLASTICO SIN PALETA,926.84,PESOS
5346,SILLA PLASTICO AZUL SIN PALETA,350.0,PESOS
5347,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5348,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,246.1,PESOS
5349,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5350,SILLA PARA MESA BINARIA EN PLASTICO AZUL,246.1,PESOS
5351,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5352,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5353,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,3134.7,PESOS
5354,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5355,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5356,MESA PARA COMPUTADORA,4754.0,PESOS
5357,SILLA  FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5358,"Silla sin paleta, de plastico color azul",350.0,PESOS
5359,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5360,SILLA FIJA TAPIZADA EN VINIL NEGRO,617.0,PESOS
5361,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5362,MESA BIPERSONAL,2292.16,PESOS
5363,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,926.84,PESOS
5364,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5365,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5366,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,926.84,PESOS
5367,SILLA FIJA TAPIZADA EN VINIL NEGRO,1500.0,PESOS
5368,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA,350.0,PESOS
5369,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5370,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5371,MESA PARA COMPUTADORA,851.0,PESOS
5372,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",350.0,PESOS
5373,MESA PARA COMPUTADORA,1825.86,PESOS
5374,MESA BINARIA,522.1,PESOS
5375,ESCANER MCA. HP,1750.0,PESOS
5376,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5377,MONITOR MCA. DELL,7790.6,PESOS
5378,CARRO METALICO 2 PUERTAS CON RUEDAS,4418.0,PESOS
5379,IMPRESORA LASER MCA. DELL MOD. 1700N,7013.85,PESOS
5380,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5381,MONITOR MCA. DELL,13187.66,PESOS
5382,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",350.0,PESOS
5383,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5384,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
5385,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,571.0,PESOS
5386,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5387,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5388,SILLA PARA MESA BINARIA AZUL SIN PALETA,350.0,PESOS
5389,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5390,SILLA AZUL SIN PALETA,246.1,PESOS
5391,SILLA DE MADERA SIN PALETA,212.75,PESOS
5392,MESA BIPERSONAL,2292.16,PESOS
5393,PIZARRON BLANCO PARA PLUMÃN,2277.0,PESOS
5394,MESA DE TRABAJO,4754.0,PESOS
5395,CAÃON SERIE KYSF060158L,10000.0,PESOS
5396,NO BREAK MCA SOLA BASIC,4881.67,PESOS
5397,PIZARRÃN BLANCO PARA PLUMÃN DE 360X1.20,2277.0,PESOS
5398,"TV LED SAMSUNG 75"", SUMINISTRO, ENTREGA, INSTALACIÃN, CONFIGURACIÃN, PUESTA A PUNTO Y TRANSFERENCIA DEL CONOCIMIENTO, TECNOLOGÃA LED DE 75 PULGADAS, SMART TV, CON UNA RESOLUCIÃN DE 3849X2160 (4K), ULTRA HIGH DEFINITION, CON 3 PUERTOS HDMI, 2 PUERTOS USB, PUERTO RED LAN ETHERNET, CONECTIVIDAD VÃA WIFI, BLUETOOTH, SONIDO ENVOLVENTE DOLBY, DIGITAL PLUS, INCLUYE: EQUIPO, CABLE HDMI, TODO EL SISTEMA DE CABLEADO, SOPORTES A LA PARED, TORNILLERÃA Y MATERIAL PARA FIJACIÃN, CANALETAS, MANO DE OBRA, CALIBRACIÃN, INGENIERÃA, SUPERVISIÃN Y MEMORIA TÃCNICA. SERVICIO DE SOPORTE EN SITIO PARA ATENCIÃN DE GARANTÃAS POR 36 MESES, CON UN TIEMPO DE RESPUESTA DE 24 HORAS. NO-BRAKE CON REGULADOR INTEGRADO Y SUPRESOR DE PICOS DE 750VA, 375 WATTS",80628.12,PESOS
5399,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5400,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,2771.81,PESOS
5401,MESA BINARIA,343.85,PESOS
5402,MESA BIPESONAL,1250.0,PESOS
5403,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5404,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,2771.81,PESOS
5405,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5406,EQUIPO DE VIDEO CONFERENCIA  MCA SONY. MODELO PCS-1,180777.14,PESOS
5407,PIZARRON INTERACTIVO MCA. PROMETHEAN,20895.5,PESOS
5408,CAMARA DE VIDEO,8000.0,PESOS
5409,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5410,MESA BINARIA,434.0,PESOS
5411,MESA BIPERSONAL,1437.5,PESOS
5412,MESA PARA COMPUTADORA,1004.0,PESOS
5413,MESA BIPERSONAL,1250.0,PESOS
5414,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5415,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5416,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5417,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5418,MESA BIPERSONAL,1724.91,PESOS
5419,MESA PARA COMPUTADORA,1589.2,PESOS
5420,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",350.0,PESOS
5421,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,571.0,PESOS
5422,MESA BINARIA,522.1,PESOS
5423,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5424,MESA BIPERSONAL,2292.16,PESOS
5425,MESA BIPERSONAL,1200.0,PESOS
5426,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5427,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,434.0,PESOS
5428,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
5429,"SILLA FIJA DE PLASTICO, SIN PALETA",571.0,PESOS
5430,MESA PARA AULA FRENTE 110CM FONDO 40 ALTURA 75 P/2 ALUMNOS,2292.16,PESOS
5431,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,2771.81,PESOS
5432,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",350.0,PESOS
5433,MESA BINARIA,343.85,PESOS
5434,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5435,MESA BINARIA,434.0,PESOS
5436,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5437,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,2771.81,PESOS
5438,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5439,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5440,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5441,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5442,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5443,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5444,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5445,MESA BIPERSONAL,2292.16,PESOS
5446,SILLA PLASTICO AZUL SIN PALETA,350.0,PESOS
5447,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5448,SILLA DE PLASTICO SIN PALETA,926.84,PESOS
5449,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5450,SILLA PLASTICO AZUL SIN PALETA,350.0,PESOS
5451,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5452,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,488.0,PESOS
5453,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,571.0,PESOS
5454,SILLA DE PLASTICO SIN PALETA,926.84,PESOS
5455,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5456,SILLA PLASTICO AZULSIN PALETA,350.0,PESOS
5457,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5458,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5459,MESA BIPERSONAL PARA AULA,1250.0,PESOS
5460,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,571.0,PESOS
5461,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5462,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5463,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5464,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5465,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5466,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5467,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5468,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5469,BANCO DE MADERA,3738.0,PESOS
5470,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5471,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5472,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5473,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5474,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5475,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5476,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5477,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5478,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5479,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5480,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5481,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5482,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5483,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5484,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5485,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5486,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5487,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",898.15,PESOS
5488,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5489,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5490,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5491,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5492,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5493,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5494,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5495,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5496,SILLA DE PLASTICO SIN PALETA,926.84,PESOS
5497,SILA PLASTICO AZUL SIN PALETA,4754.0,PESOS
5498,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5499,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5500,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5501,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5502,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5503,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5504,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5505,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5506,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5507,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5508,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5509,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5510,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5511,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5512,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5513,SILLA FIJA PLASTICO AZUL,926.84,PESOS
5514,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5515,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5516,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5517,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5518,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5519,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5520,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5521,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5522,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5523,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5524,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5525,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5526,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5527,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5528,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5529,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5530,SILLA PARA MESA BINARIA SIN PALETA EN PLASTICO AZUL,350.0,PESOS
5531,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5532,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5533,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5534,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5535,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5536,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5537,MESA BIPERSONAL,2292.16,PESOS
5538,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5539,SILLA METALICA AZUL SIN PALETA,350.0,PESOS
5540,MESA PARA COMPUTADORA,1589.2,PESOS
5541,"SILLA FIJA DE PLASTICO COLOR AZUL , SIN PALETA",350.0,PESOS
5542,MESA PARA COMPUTADORA,1589.2,PESOS
5543,MESA PARA COMPUTADORA,851.0,PESOS
5544,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5545,MESA PARA COMPUTADORA,1589.2,PESOS
5546,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,3134.7,PESOS
5547,MESA PARA COMPUTADORA,1589.2,PESOS
5548,MESA PARA COMPUTADORA,1589.2,PESOS
5549,MESA PARA COMPUTADORA,1589.2,PESOS
5550,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5551,MESA PARA COMPUTADORA,1589.2,PESOS
5552,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",350.0,PESOS
5553,MESA PARA COMPUTADORA,617.0,PESOS
5554,MESA PARA COMPUTADORA,1589.2,PESOS
5555,MESA PARA COMPUTADORA,1589.2,PESOS
5556,MESA PARA COMPUTADORA,1589.2,PESOS
5557,MESA PARA COMPUTADORA,1589.2,PESOS
5558,MESA PARA COMPUTADORA,1589.2,PESOS
5559,MESA BINARIA,572.0,PESOS
5560,MESA PARA COMPUTADORA,4754.0,PESOS
5561,MESA PARA COMPUTADORA,1589.2,PESOS
5562,MESA PARA COMPUTADORA,1589.2,PESOS
5563,MESA PARA COMPUTADORA,1589.2,PESOS
5564,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5565,MESA PARA COMPUTADORA,1589.2,PESOS
5566,MESA PARA COMPUTADORA,1589.2,PESOS
5567,MESA BINARIA,434.0,PESOS
5568,SILLA TIPO TRINEO VERDE,1500.0,PESOS
5569,SILLA PARA AULA DE POLIPROPILENO CON PARRILLA FIJA SIN PALETA,926.84,PESOS
5570,MESA PARA COMPUTADORA,1589.2,PESOS
5571,MESA PARA COMPUTADORA,1589.2,PESOS
5572,SILLA TIPO TRINEO VERDE,246.1,PESOS
5573,SILLA PLASTICO AZUL SIN PALETA,350.0,PESOS
5574,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5575,MESA BINARIA,572.0,PESOS
5576,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5577,MESA PARA COMPUTADORA,1589.2,PESOS
5578,MESA PARA COMPUTADORA,1589.2,PESOS
5579,MESA PARA COMPUTADORA,1589.2,PESOS
5580,CAMARA DE VIDEO,8000.03,PESOS
5581,CAMARA DE VIDEO,8000.0,PESOS
5582,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5583,MERAKI MR34 CLOUD MANAGED AP WIRELESS DEVICE,25293.22,PESOS
5584,SILLA TIPO TRINEO VERDE,1500.0,PESOS
5585,PANTALLA MCA. SAMSUNG,2165.11,PESOS
5586,CAÃON MCA. EPSON,13000.75,PESOS
5587,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,3134.7,PESOS
5588,CAÃON MCA. EPSON,3164.46,PESOS
5589,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5590,BOCINAS A PLAFOND MOD. CL160FX MCA. KEFF,4942.36,PESOS
5591,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",571.0,PESOS
5592,MESA PARA COMPUTADORA,1589.2,PESOS
5593,MESA BINARIA,572.0,PESOS
5594,MESA BIPERSONAL,2292.16,PESOS
5595,MESA LATERAL,2600.0,PESOS
5596,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5597,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5598,BANCO DE MADERA,3738.0,PESOS
5599,MESA BIPERSONAL,1437.5,PESOS
5600,SILLA TIPO TRINEO NARANJA,1500.0,PESOS
5601,SILLA PARA MESA BINARIA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5602,SILLA FIJA PLASTICO AZUL SIN PALETA,350.0,PESOS
5603,MESA BIPERSONAL,2292.16,PESOS
5604,SILLA FIJA DE PLASTICO AZUL SIN PALETA,350.0,PESOS
5605,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,571.0,PESOS
5606,madera y metal,672.75,PESOS
5607,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
5608,SILLA FIJA DE PLASTICO SIN PALETA,350.0,PESOS
5609,MESA BIPERSONAL,2292.16,PESOS
5610,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,1500.0,PESOS
5611,SILLA AZUL SIN PALETA,571.0,PESOS
5612,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
5613,SILLA SECRETARIAL CON BRAZOS TAPIZADA EN TELA AZUL,631.0,PESOS
5614,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,926.84,PESOS
5615,"SILLA PARA MESA BINARIA EN PLASTICO AZUL, SIN PALETA",350.0,PESOS
5616,MESA BIPERSONAL,1250.0,PESOS
5617,SILLA AZUL SIN PALETA,571.0,PESOS
5618,MESA PARA COMPUTADORA,1589.2,PESOS
5619,MESA DE MADERA,2600.0,PESOS
5620,SILLA PARA MESA BINARIA EN PLASTICO AZUL,350.0,PESOS
5621,PIZARRON INTERACTIVO MCA. SMART TECHNOLOGIES MOD. SB-680,18917.71,PESOS
5622,COMPUTADORA MCA. LENOVO,13120.54,PESOS
5623,COMPUTADORA MCA. LENOVO,15544.0,PESOS
5624,MESA BINARIA,434.0,PESOS
5625,COMPUTADORA MCA. LENOVO,13120.54,PESOS
5626,MESA BIPERSONAL,2292.16,PESOS
5627,PIZARRON BLANCO PARA PLUMON,2277.0,PESOS
5628,SILLA BINARIA CON CONCHAS PLASTICAS PROPILENO Y RESPALDO CHAROLA METALICA,1082.28,PESOS
5629,COMPUTADORA MCA. LENOVO,13120.54,PESOS
